trace_0,2
trace_1,0
trace_2,0
trace_3,2
trace_4,3
trace_5,4
trace_6,2
trace_7,0
trace_8,4
trace_9,3
trace_10,2
trace_11,2
trace_12,1
trace_13,1
trace_14,0
trace_15,2
trace_16,0
trace_17,1
trace_18,4
trace_19,4
trace_20,4
trace_21,1
trace_22,0
trace_23,3
trace_24,1
trace_25,2
trace_26,1
trace_27,0
trace_28,0
trace_29,2
trace_30,0
trace_31,0
trace_32,2
trace_33,2
trace_34,3
trace_35,2
trace_36,0
trace_37,0
trace_38,2
trace_39,0
trace_40,4
trace_41,0
trace_42,0
trace_43,3
trace_44,2
trace_45,2
trace_46,3
trace_47,4
trace_48,2
trace_49,0
trace_50,3
trace_51,3
trace_52,4
trace_53,2
trace_54,0
trace_55,4
trace_56,0
trace_57,4
trace_58,2
trace_59,2
trace_60,2
trace_61,2
trace_62,3
trace_63,1
trace_64,2
trace_65,4
trace_66,3
trace_67,0
trace_68,3
trace_69,2
trace_70,2
trace_71,0
trace_72,4
trace_73,2
trace_74,0
trace_75,0
trace_76,0
trace_77,2
trace_78,4
trace_79,2
trace_80,2
trace_81,3
trace_82,0
trace_83,0
trace_84,0
trace_85,0
trace_86,4
trace_87,0
trace_88,0
trace_89,1
trace_90,2
trace_91,0
trace_92,2
trace_93,1
trace_94,4
trace_95,0
trace_96,2
trace_97,4
trace_98,0
trace_99,2
trace_100,2
trace_101,2
trace_102,4
trace_103,2
trace_104,2
trace_105,2
trace_106,3
trace_107,2
trace_108,2
trace_109,4
trace_110,1
trace_111,4
trace_112,2
trace_113,2
trace_114,3
trace_115,0
trace_116,1
trace_117,0
trace_118,1
trace_119,2
trace_120,0
trace_121,2
trace_122,3
trace_123,0
trace_124,0
trace_125,0
trace_126,2
trace_127,0
trace_128,2
trace_129,2
trace_130,2
trace_131,4
trace_132,4
trace_133,4
trace_134,2
trace_135,0
trace_136,1
trace_137,4
trace_138,1
trace_139,4
trace_140,4
trace_141,1
trace_142,4
trace_143,2
trace_144,0
trace_145,0
trace_146,4
trace_147,0
trace_148,2
trace_149,1
trace_150,0
trace_151,0
trace_152,2
trace_153,0
trace_154,4
trace_155,2
trace_156,2
trace_157,4
trace_158,0
trace_159,2
trace_160,0
trace_161,3
trace_162,2
trace_163,4
trace_164,4
trace_165,4
trace_166,4
trace_167,1
trace_168,4
trace_169,2
trace_170,2
trace_171,2
trace_172,2
trace_173,0
trace_174,2
trace_175,3
trace_176,2
trace_177,2
trace_178,3
trace_179,0
trace_180,3
trace_181,1
trace_182,2
trace_183,2
trace_184,2
trace_185,1
trace_186,2
trace_187,2
trace_188,4
trace_189,0
trace_190,2
trace_191,1
trace_192,1
trace_193,0
trace_194,1
trace_195,2
trace_196,3
trace_197,2
trace_198,2
trace_199,2
trace_200,2
trace_201,0
trace_202,0
trace_203,1
trace_204,2
trace_205,1
trace_206,0
trace_207,1
trace_208,4
trace_209,2
trace_210,2
trace_211,2
trace_212,4
trace_213,2
trace_214,2
trace_215,2
trace_216,4
trace_217,4
trace_218,4
trace_219,2
trace_220,0
trace_221,0
trace_222,1
trace_223,3
trace_224,4
trace_225,0
trace_226,3
trace_227,3
trace_228,3
trace_229,1
trace_230,0
trace_231,1
trace_232,1
trace_233,0
trace_234,2
trace_235,4
trace_236,0
trace_237,0
trace_238,0
trace_239,2
trace_240,1
trace_241,0
trace_242,2
trace_243,1
trace_244,1
trace_245,2
trace_246,2
trace_247,0
trace_248,2
trace_249,2
trace_250,2
trace_251,2
trace_252,2
trace_253,2
trace_254,2
trace_255,0
trace_256,0
trace_257,1
trace_258,2
trace_259,0
trace_260,3
trace_261,3
trace_262,0
trace_263,0
trace_264,0
trace_265,2
trace_266,2
trace_267,1
trace_268,1
trace_269,1
trace_270,2
trace_271,1
trace_272,1
trace_273,2
trace_274,3
trace_275,0
trace_276,0
trace_277,1
trace_278,0
trace_279,0
trace_280,1
trace_281,4
trace_282,3
trace_283,1
trace_284,4
trace_285,2
trace_286,0
trace_287,4
trace_288,3
trace_289,4
trace_290,2
trace_291,0
trace_292,2
trace_293,3
trace_294,2
trace_295,2
trace_296,3
trace_297,2
