10009138,2
10051383,2
10053042,1
10083315,2
10093171,0
10128431,2
10153084,0
10154600,0
10186016,0
10186644,2
10292508,0
10294414,4
10295206,2
10297111,0
10333518,2
10339356,2
10342607,2
10361639,4
10368001,2
10432793,2
10434329,3
10443842,2
10457489,1
10492879,2
10497848,0
10499998,0
10501095,2
10542627,2
10547191,3
10548783,0
10549639,0
10563369,0
10564529,2
10593326,2
10621018,0
10658101,0
10658878,2
10667547,0
10678601,0
10680228,2
10721050,3
10729965,0
10785146,1
10786320,2
10788794,0
10845919,2
10853127,0
10880883,2
10882557,0
10883461,0
10885734,1
10896735,0
10906419,0
10909487,0
10914682,2
10917408,2
10922143,0
10948750,2
10949790,2
10958968,2
10963040,0
10965702,2
10984450,2
10996067,1
10997930,2
11031897,1
11032730,0
11044389,0
11080766,2
11090471,0
11092833,2
11156570,2
11175470,0
11179969,2
11203549,0
11206781,2
11210950,2
11214970,2
11215986,0
11217514,2
11246177,0
11247144,1
11248492,1
11276025,0
11288632,2
11315741,2
11318823,0
11319620,0
11332348,2
11483837,2
11510141,1
11514392,0
11553586,2
11556826,1
11563660,0
11579112,2
11585113,1
11587185,2
11588105,0
11590099,3
11593238,0
11662273,1
11672705,0
11717156,0
11722708,2
11740586,0
11741491,1
11742935,0
11746282,2
11773351,2
11776149,2
11778258,0
11782352,0
11798638,1
11800377,2
11903517,0
11907102,2
11908759,4
11942572,2
11984428,1
12001876,1
12004820,1
12009101,2
12026796,0
12034946,2
12088688,1
12093942,0
12095288,0
12095533,0
12097890,4
12112495,0
12114492,0
12122647,0
12181116,1
12189089,2
12228074,4
12237927,1
12336689,0
12341499,0
12349956,0
12460352,2
12462194,2
12467162,3
12491915,2
12515664,0
12517999,1
12536197,0
12539803,2
12543359,2
12550928,2
12566305,0
12589627,2
12592359,2
12593329,2
12594261,2
12594996,1
12615754,2
12621803,0
12626041,2
12626231,0
12638851,0
12645853,0
12662262,2
12663845,1
12687734,1
12689191,0
12744703,0
12747066,2
12748452,2
12751727,0
12761395,3
12784487,0
12789816,0
12790913,0
12791802,0
12812467,0
12814085,0
12814326,2
12904946,0
12907069,1
12936380,0
12993808,0
12998180,2
12999831,2
13055065,0
13060554,0
13063833,0
13090033,2
13094767,0
13097569,0
13109180,0
13113275,2
13155051,2
13160265,0
13166580,2
2742737,2
2760925,0
2771451,4
2782209,0
2783345,0
2794023,0
2797217,4
2799076,2
2802160,3
2814003,4
2817543,1
2824783,0
2825088,4
2830183,1
2831567,4
2832460,0
2833073,1
2838476,0
2839858,4
2840219,3
2840553,0
2846764,1
2847199,3
2847603,3
2848063,0
2851738,3
2852274,2
2854000,0
2857143,3
2866083,0
2868276,1
2868714,3
2871542,1
2872584,0
2873491,1
2874224,0
2875758,4
2876753,0
2879904,0
2883285,3
2884070,3
2887729,4
2887943,1
2890437,3
2891205,0
2891719,2
2899336,1
2900428,0
2901823,2
2902319,1
2902671,1
2904023,2
2911919,2
2917203,1
2917783,4
2928203,3
2929114,2
2931527,2
2937163,1
2937457,2
2938665,2
2941603,1
2946363,1
2952306,4
2953434,2
2955625,2
2956643,2
2958289,0
2959106,2
2959723,1
2961386,4
2966696,3
2966701,4
2967618,3
2967994,2
2968803,3
2970345,1
2976090,0
2976919,3
2984277,0
2985791,2
2992191,0
2997110,2
2998479,2
2998842,0
3004257,2
3006624,1
3006903,3
3008423,2
3019065,1
3019503,3
3020566,2
3022008,2
3024669,1
3026543,3
3027880,3
3030743,2
3074788,0
3076709,1
3076883,2
3084709,3
3085645,2
3086223,1
3087387,1
3087612,1
3088519,1
3095793,0
3097714,2
3100699,0
3101255,2
3103213,1
3107031,2
3113605,3
3115575,0
3116141,1
3119614,2
3123689,1
3124011,1
3130787,0
3132548,2
3135870,2
3142055,3
3143683,3
3148308,0
3149735,1
3151204,0
3153211,1
3166820,3
3167203,1
3168727,3
3169120,4
3169326,1
3172017,2
3174008,1
3178187,2
3178568,0
3179947,2
3184036,4
3188265,0
3197502,1
3200492,3
3207862,4
3218827,3
3219826,2
3225456,3
3232189,4
3234466,4
3237542,1
3238727,2
3248466,4
3256221,3
3257628,2
3257848,3
3258671,2
3262171,4
3264192,3
3265011,1
3280093,0
3282104,2
3286102,4
3288710,2
3289530,2
3290567,2
3292122,3
3292457,3
3298841,3
3301142,2
3303053,1
3305073,3
3306586,1
3307452,0
3309306,1
3311607,2
3319822,1
3320493,4
3322058,2
3326569,2
3327777,2
3330161,1
3332479,2
3334456,3
3334996,2
3356696,2
3359665,2
3371671,1
3372409,1
3376725,2
3378302,4
3382109,2
3383684,1
3387527,0
3388444,1
3388781,0
3396308,1
3396537,0
3399381,2
3399416,0
3401947,4
3407887,0
3410972,4
3415302,2
3415876,3
3423564,3
3429163,1
3429524,2
3429856,2
3430762,2
3438592,2
3438908,2
3439233,1
3443689,2
3445877,4
3449448,4
3451503,0
3452185,0
3452584,3
3453014,1
3456494,1
3457452,2
3457575,2
3458528,3
3459618,0
3460499,0
3462821,3
3464965,1
3465207,4
3467305,2
3469330,1
3479896,1
3483673,1
3486557,0
3487733,0
3488197,0
3493361,2
3494154,2
3499242,4
3500950,3
3506166,0
3508609,2
3508962,0
3519182,1
3529170,2
3531457,3
3533366,3
3537750,1
3538577,3
3542272,3
3559653,2
3564895,2
3566460,0
3582795,4
3582804,0
3588647,0
3594775,4
3596349,2
3597184,4
3598533,0
3601105,0
3604677,1
3606917,2
3606967,4
3608589,1
3611865,0
3613048,4
3619782,2
3620200,0
3621629,0
3622039,3
3624878,1
3626809,0
3628077,4
3633953,3
3637906,3
3642802,2
3644413,0
3645961,1
3648178,0
3649001,1
3649878,0
3651397,1
3683339,4
3684042,3
3685684,4
3686476,4
3690553,1
3692431,1
3693886,3
3704488,2
3707973,0
3709450,1
3715655,3
3718043,2
3719678,2
3720299,0
3721542,2
3723337,3
3725165,3
3727018,0
3728500,2
3732904,2
3734326,3
3736131,0
3736900,1
3741124,1
3744251,3
3744998,2
3745805,4
3746510,1
3747637,4
3748812,3
3753442,0
3754056,3
3754714,1
3755625,0
3759564,2
3768744,3
3790242,4
3803603,3
3804794,4
3820370,2
3833062,0
3833827,1
3834561,2
3837125,2
3837737,3
3838356,1
3850331,3
3851157,2
3851782,3
3852444,2
3853149,2
3854674,4
3859670,2
3862810,3
3865040,3
3866152,0
3867254,4
3877877,1
3886319,2
3886793,3
3888328,0
3905172,3
3906593,1
3912651,4
3917650,0
3930617,3
3933818,1
3934376,2
3936846,3
3944991,4
3946917,3
3956795,1
3959188,2
3961131,4
3971688,4
3983056,2
3985429,0
3987090,3
3989495,2
3990464,2
3995764,2
3996339,1
3998742,3
3999520,0
4000849,1
4002474,1
4018622,0
4022302,3
4023204,3
4024862,2
4029139,2
4049993,0
4053702,3
4054927,2
4059516,2
4059770,1
4060600,0
4062624,2
4064822,2
4074896,2
4082292,0
4088369,1
4089231,0
4095381,4
4106295,2
4106740,0
4108657,2
4119215,1
4121217,2
4122485,2
4123895,1
4126409,1
4131861,2
4136476,3
4154353,3
4155126,0
4179549,2
4181492,4
4182708,1
4184598,2
4185583,4
4187307,4
4189633,1
4190319,1
4192414,2
4195381,2
4235729,2
4239070,1
4242727,0
4257337,1
4273727,4
4290084,1
4292909,0
4295300,4
4296905,2
4300694,1
4302151,0
4305354,4
4308848,1
4312693,0
4314099,2
4315761,4
4317392,2
4317771,0
4320126,0
4320987,0
4321601,0
4322716,0
4336128,2
4336913,0
4337049,4
4340127,0
4343199,4
