trace_0,4
trace_1,0
trace_2,0
trace_3,0
trace_4,1
trace_5,1
trace_6,4
trace_7,4
trace_8,4
trace_9,4
trace_10,4
trace_11,4
trace_12,4
trace_13,4
trace_14,0
trace_15,3
trace_16,3
trace_17,0
trace_18,0
trace_19,0
trace_20,4
trace_21,4
trace_22,0
trace_23,1
trace_24,4
trace_25,0
trace_26,4
trace_27,0
trace_28,0
trace_29,0
trace_30,1
trace_31,4
trace_32,4
trace_33,0
trace_34,0
trace_35,1
trace_36,0
trace_37,4
trace_38,0
trace_39,4
trace_40,4
trace_41,0
trace_42,3
trace_43,0
trace_44,4
trace_45,0
trace_46,0
trace_47,4
trace_48,0
trace_49,0
trace_50,0
trace_51,0
trace_52,4
trace_53,4
trace_54,1
trace_55,0
trace_56,0
trace_57,1
trace_58,1
trace_59,3
trace_60,3
trace_61,3
trace_62,3
trace_63,0
trace_64,3
trace_65,0
trace_66,4
trace_67,1
trace_68,4
trace_69,3
trace_70,1
trace_71,2
trace_72,2
trace_73,1
trace_74,3
trace_75,2
trace_76,1
trace_77,1
trace_78,2
trace_79,2
trace_80,1
trace_81,1
trace_82,1
trace_83,3
trace_84,2
trace_85,2
trace_86,3
trace_87,4
trace_88,4
trace_89,2
trace_90,2
trace_91,1
trace_92,1
trace_93,3
trace_94,3
trace_95,2
trace_96,3
trace_97,2
trace_98,2
trace_99,2
trace_100,2
trace_101,2
trace_102,2
trace_103,2
trace_104,1
trace_105,2
trace_106,3
trace_107,1
trace_108,1
trace_109,3
trace_110,2
trace_111,3
trace_112,1
trace_113,3
trace_114,3
trace_115,3
trace_116,2
trace_117,1
trace_118,2
trace_119,3
trace_120,2
trace_121,2
trace_122,0
trace_123,1
trace_124,2
trace_125,2
trace_126,1
trace_127,1
trace_128,2
trace_129,2
trace_130,2
trace_131,1
trace_132,2
trace_133,2
trace_134,2
trace_135,3
trace_136,2
trace_137,2
trace_138,3
trace_139,2
trace_140,2
trace_141,1
trace_142,1
trace_143,2
trace_144,2
trace_145,2
trace_146,2
trace_147,2
trace_148,1
trace_149,1
trace_150,1
trace_151,2
trace_152,1
trace_153,2
trace_154,2
trace_155,4
trace_156,1
trace_157,2
trace_158,1
trace_159,2
trace_160,3
trace_161,1
trace_162,2
trace_163,2
trace_164,2
trace_165,2
trace_166,1
trace_167,4
trace_168,1
trace_169,4
trace_170,4
trace_171,4
trace_172,4
trace_173,4
trace_174,4
trace_175,3
trace_176,3
trace_177,3
trace_178,4
trace_179,3
trace_180,3
trace_181,3
trace_182,3
trace_183,4
trace_184,3
trace_185,2
trace_186,3
trace_187,3
trace_188,3
trace_189,3
trace_190,4
trace_191,2
trace_192,3
trace_193,4
trace_194,3
trace_195,3
trace_196,3
trace_197,4
trace_198,2
trace_199,3
trace_200,3
trace_201,4
trace_202,0
trace_203,0
trace_204,0
trace_205,4
trace_206,0
trace_207,4
trace_208,0
trace_209,3
trace_210,3
trace_211,3
trace_212,0
trace_213,4
trace_214,4
trace_215,3
trace_216,0
trace_217,3
trace_218,3
trace_219,4
trace_220,4
trace_221,3
trace_222,4
trace_223,0
trace_224,0
trace_225,3
trace_226,3
trace_227,3
trace_228,3
trace_229,3
trace_230,3
trace_231,0
trace_232,0
trace_233,3
