trace_0,4
trace_1,0
trace_2,1
trace_3,3
trace_4,4
trace_5,1
trace_6,3
trace_7,2
trace_8,3
trace_9,0
trace_10,0
trace_11,0
trace_12,0
trace_13,1
trace_14,4
trace_15,2
trace_16,2
trace_17,1
trace_18,4
trace_19,0
trace_20,0
trace_21,2
trace_22,3
trace_23,0
trace_24,4
trace_25,3
trace_26,0
trace_27,2
trace_28,3
trace_29,3
trace_30,3
trace_31,4
trace_32,2
trace_33,4
trace_34,4
trace_35,4
trace_36,3
trace_37,1
trace_38,4
trace_39,2
trace_40,4
trace_41,0
trace_42,0
trace_43,3
trace_44,0
trace_45,0
trace_46,3
trace_47,2
trace_48,0
trace_49,0
trace_50,4
trace_51,1
trace_52,2
trace_53,2
trace_54,3
trace_55,0
trace_56,1
trace_57,4
trace_58,4
trace_59,1
trace_60,2
trace_61,1
trace_62,4
trace_63,4
trace_64,2
trace_65,0
trace_66,2
trace_67,0
trace_68,2
trace_69,4
trace_70,3
trace_71,1
trace_72,0
trace_73,2
trace_74,4
trace_75,1
trace_76,4
trace_77,4
trace_78,4
trace_79,4
trace_80,0
trace_81,3
trace_82,1
trace_83,0
trace_84,4
trace_85,1
trace_86,3
trace_87,4
trace_88,0
trace_89,1
trace_90,4
trace_91,3
trace_92,1
trace_93,4
trace_94,3
trace_95,2
trace_96,3
trace_97,2
trace_98,1
trace_99,0
trace_100,3
trace_101,4
trace_102,4
trace_103,0
trace_104,1
trace_105,0
trace_106,2
trace_107,2
trace_108,0
trace_109,2
trace_110,4
trace_111,1
trace_112,0
trace_113,0
trace_114,0
trace_115,1
trace_116,3
trace_117,2
trace_118,1
trace_119,1
trace_120,2
trace_121,4
trace_122,0
trace_123,4
trace_124,4
trace_125,0
trace_126,4
trace_127,4
trace_128,0
trace_129,3
trace_130,2
trace_131,2
trace_132,1
trace_133,3
trace_134,2
trace_135,3
trace_136,1
trace_137,1
trace_138,3
trace_139,3
trace_140,2
trace_141,4
trace_142,2
trace_143,2
trace_144,0
trace_145,2
trace_146,2
trace_147,4
trace_148,0
trace_149,1
trace_150,4
trace_151,3
trace_152,3
trace_153,0
trace_154,3
trace_155,3
trace_156,2
trace_157,3
trace_158,2
trace_159,2
trace_160,2
trace_161,1
trace_162,3
trace_163,3
trace_164,3
trace_165,2
trace_166,3
trace_167,0
trace_168,1
trace_169,1
trace_170,2
trace_171,4
trace_172,3
trace_173,1
trace_174,2
trace_175,1
trace_176,0
trace_177,1
trace_178,2
trace_179,0
trace_180,2
trace_181,2
trace_182,1
trace_183,4
trace_184,2
trace_185,4
trace_186,1
trace_187,3
trace_188,2
trace_189,3
trace_190,1
trace_191,1
trace_192,2
trace_193,4
trace_194,0
trace_195,2
trace_196,2
trace_197,0
trace_198,1
trace_199,1
trace_200,3
trace_201,4
trace_202,3
trace_203,3
trace_204,0
trace_205,0
trace_206,2
trace_207,1
trace_208,0
trace_209,2
trace_210,1
trace_211,2
trace_212,3
trace_213,2
trace_214,0
trace_215,2
trace_216,2
trace_217,0
trace_218,0
trace_219,3
trace_220,4
trace_221,2
trace_222,2
trace_223,2
trace_224,0
trace_225,1
trace_226,4
trace_227,0
trace_228,3
trace_229,0
trace_230,1
trace_231,2
trace_232,1
trace_233,3
trace_234,3
trace_235,1
trace_236,1
trace_237,0
trace_238,2
trace_239,4
trace_240,4
trace_241,0
trace_242,4
trace_243,4
trace_244,4
trace_245,4
trace_246,2
trace_247,0
trace_248,0
trace_249,0
trace_250,0
trace_251,2
trace_252,1
trace_253,3
trace_254,0
trace_255,1
trace_256,4
trace_257,2
trace_258,2
trace_259,2
trace_260,0
trace_261,2
trace_262,1
trace_263,2
trace_264,0
trace_265,1
trace_266,4
trace_267,3
trace_268,4
trace_269,0
trace_270,0
trace_271,0
trace_272,1
trace_273,0
trace_274,0
trace_275,1
trace_276,3
trace_277,0
trace_278,0
trace_279,4
trace_280,2
trace_281,3
trace_282,4
trace_283,4
trace_284,3
trace_285,1
trace_286,2
trace_287,2
trace_288,3
trace_289,4
trace_290,0
trace_291,2
trace_292,2
trace_293,0
trace_294,2
trace_295,1
trace_296,2
trace_297,4
trace_298,3
trace_299,0
trace_300,4
trace_301,2
trace_302,3
trace_303,3
trace_304,1
trace_305,2
trace_306,4
trace_307,1
trace_308,2
trace_309,4
trace_310,0
trace_311,3
trace_312,0
trace_313,3
trace_314,1
trace_315,0
trace_316,0
trace_317,2
trace_318,2
trace_319,2
trace_320,2
trace_321,3
trace_322,0
trace_323,2
trace_324,3
trace_325,4
trace_326,1
trace_327,4
trace_328,3
trace_329,0
trace_330,4
trace_331,2
trace_332,4
trace_333,2
trace_334,1
trace_335,0
trace_336,1
trace_337,2
trace_338,4
trace_339,3
trace_340,1
trace_341,4
trace_342,0
trace_343,0
trace_344,1
trace_345,3
trace_346,2
trace_347,4
trace_348,0
trace_349,3
trace_350,4
trace_351,3
trace_352,0
trace_353,2
trace_354,2
trace_355,1
trace_356,2
trace_357,3
trace_358,2
