trace_0,2
trace_1,0
trace_2,2
trace_3,1
trace_4,1
trace_5,2
trace_6,1
trace_7,2
trace_8,3
trace_9,1
trace_10,3
trace_11,2
trace_12,1
trace_13,1
trace_14,2
trace_15,0
trace_16,2
trace_17,1
trace_18,3
trace_19,3
trace_20,0
trace_21,0
trace_22,1
trace_23,4
trace_24,0
trace_25,0
trace_26,1
trace_27,0
trace_28,2
trace_29,1
trace_30,1
trace_31,1
trace_32,4
trace_33,2
trace_34,3
trace_35,3
trace_36,0
trace_37,1
trace_38,0
trace_39,1
trace_40,4
trace_41,1
trace_42,0
trace_43,0
trace_44,1
trace_45,2
trace_46,0
trace_47,0
trace_48,0
trace_49,1
trace_50,0
trace_51,0
trace_52,3
trace_53,1
trace_54,4
trace_55,4
trace_56,0
trace_57,0
trace_58,0
trace_59,2
trace_60,0
trace_61,0
trace_62,0
trace_63,0
trace_64,4
trace_65,3
trace_66,2
trace_67,4
trace_68,3
trace_69,1
trace_70,1
trace_71,2
trace_72,2
trace_73,0
trace_74,2
trace_75,1
trace_76,1
trace_77,4
trace_78,1
trace_79,0
trace_80,1
trace_81,1
trace_82,3
trace_83,4
trace_84,0
trace_85,1
trace_86,2
trace_87,0
trace_88,1
trace_89,1
trace_90,4
trace_91,1
trace_92,3
trace_93,2
trace_94,0
trace_95,1
trace_96,0
trace_97,1
trace_98,1
trace_99,4
trace_100,2
trace_101,3
trace_102,0
trace_103,2
trace_104,3
trace_105,0
trace_106,0
trace_107,0
trace_108,1
trace_109,1
trace_110,2
trace_111,0
trace_112,0
trace_113,3
trace_114,0
trace_115,2
trace_116,1
trace_117,1
trace_118,1
trace_119,1
trace_120,3
trace_121,4
trace_122,1
trace_123,1
trace_124,0
trace_125,4
trace_126,1
trace_127,0
trace_128,2
trace_129,0
trace_130,1
trace_131,0
trace_132,2
trace_133,1
trace_134,0
trace_135,0
trace_136,0
trace_137,1
trace_138,0
trace_139,1
trace_140,0
trace_141,1
trace_142,2
trace_143,1
trace_144,1
trace_145,2
trace_146,0
trace_147,1
trace_148,2
trace_149,4
trace_150,1
trace_151,1
trace_152,1
trace_153,1
trace_154,3
trace_155,4
trace_156,1
trace_157,4
trace_158,1
trace_159,1
trace_160,0
trace_161,1
trace_162,0
trace_163,3
trace_164,2
trace_165,4
trace_166,0
trace_167,0
trace_168,2
trace_169,3
trace_170,4
trace_171,1
trace_172,4
trace_173,4
trace_174,1
trace_175,1
trace_176,2
trace_177,3
trace_178,3
trace_179,0
trace_180,4
trace_181,4
trace_182,3
trace_183,0
trace_184,4
trace_185,3
trace_186,0
trace_187,0
trace_188,3
trace_189,1
trace_190,3
trace_191,2
trace_192,3
trace_193,2
trace_194,0
trace_195,4
trace_196,3
trace_197,1
trace_198,2
trace_199,1
trace_200,4
trace_201,0
trace_202,0
trace_203,3
trace_204,0
trace_205,0
trace_206,1
trace_207,3
trace_208,1
trace_209,2
trace_210,1
trace_211,1
trace_212,1
trace_213,1
trace_214,1
trace_215,2
trace_216,2
trace_217,4
trace_218,4
trace_219,1
trace_220,1
trace_221,1
trace_222,0
trace_223,0
trace_224,4
trace_225,4
trace_226,2
trace_227,1
trace_228,2
trace_229,1
trace_230,0
trace_231,4
trace_232,0
trace_233,0
trace_234,0
trace_235,2
trace_236,0
trace_237,0
trace_238,1
trace_239,4
trace_240,0
trace_241,3
trace_242,0
trace_243,0
trace_244,2
trace_245,0
trace_246,0
trace_247,2
trace_248,0
trace_249,0
trace_250,4
trace_251,1
trace_252,4
trace_253,2
trace_254,2
trace_255,1
trace_256,4
trace_257,0
trace_258,3
trace_259,0
trace_260,1
trace_261,2
trace_262,0
trace_263,0
trace_264,0
trace_265,1
trace_266,1
trace_267,1
trace_268,2
trace_269,4
trace_270,0
trace_271,4
trace_272,0
trace_273,0
trace_274,2
trace_275,1
trace_276,3
trace_277,2
trace_278,4
trace_279,0
trace_280,0
trace_281,1
trace_282,3
trace_283,0
trace_284,1
trace_285,0
trace_286,1
trace_287,3
trace_288,1
trace_289,2
trace_290,3
trace_291,0
trace_292,3
trace_293,0
trace_294,4
trace_295,4
trace_296,2
trace_297,1
