trace_0,0
trace_1,3
trace_2,2
trace_3,0
trace_4,2
trace_5,0
trace_6,2
trace_7,3
trace_8,0
trace_9,0
trace_10,0
trace_11,0
trace_12,0
trace_13,2
trace_14,2
trace_15,2
trace_16,2
trace_17,2
trace_18,2
trace_19,0
trace_20,4
trace_21,2
trace_22,2
trace_23,2
trace_24,2
trace_25,0
trace_26,0
trace_27,2
trace_28,2
trace_29,2
trace_30,2
trace_31,2
trace_32,2
trace_33,2
trace_34,3
trace_35,2
trace_36,2
trace_37,2
trace_38,4
trace_39,2
trace_40,2
trace_41,2
trace_42,4
trace_43,2
trace_44,0
trace_45,2
trace_46,3
trace_47,2
trace_48,0
trace_49,2
trace_50,0
trace_51,0
trace_52,2
trace_53,3
trace_54,2
trace_55,4
trace_56,2
trace_57,2
trace_58,2
trace_59,0
trace_60,2
trace_61,2
trace_62,2
trace_63,2
trace_64,2
trace_65,2
trace_66,2
trace_67,2
trace_68,2
trace_69,0
trace_70,4
trace_71,0
trace_72,2
trace_73,3
trace_74,3
trace_75,2
trace_76,0
trace_77,0
trace_78,2
trace_79,4
trace_80,2
trace_81,0
trace_82,2
trace_83,0
trace_84,2
trace_85,2
trace_86,0
trace_87,2
trace_88,0
trace_89,0
trace_90,0
trace_91,2
trace_92,0
trace_93,2
trace_94,2
trace_95,0
trace_96,2
trace_97,2
trace_98,2
trace_99,2
trace_100,2
trace_101,2
trace_102,2
trace_103,2
trace_104,2
trace_105,2
trace_106,2
trace_107,0
trace_108,0
trace_109,2
trace_110,0
trace_111,2
trace_112,2
trace_113,0
trace_114,0
trace_115,0
trace_116,2
trace_117,2
trace_118,2
trace_119,0
trace_120,2
trace_121,3
trace_122,0
trace_123,2
trace_124,2
trace_125,0
trace_126,2
trace_127,2
trace_128,0
trace_129,4
trace_130,0
trace_131,0
trace_132,2
trace_133,2
trace_134,3
trace_135,0
trace_136,2
trace_137,2
trace_138,2
trace_139,2
trace_140,2
trace_141,2
trace_142,4
trace_143,4
trace_144,0
trace_145,2
trace_146,2
trace_147,2
trace_148,0
trace_149,2
trace_150,0
trace_151,2
trace_152,0
trace_153,0
trace_154,2
trace_155,2
trace_156,0
trace_157,2
trace_158,2
trace_159,2
trace_160,4
trace_161,0
trace_162,0
trace_163,3
trace_164,0
trace_165,2
trace_166,0
trace_167,2
trace_168,2
trace_169,0
trace_170,2
trace_171,4
trace_172,2
trace_173,4
trace_174,2
trace_175,0
trace_176,2
trace_177,2
trace_178,2
trace_179,2
trace_180,2
trace_181,2
trace_182,2
trace_183,0
trace_184,2
trace_185,0
trace_186,2
trace_187,0
trace_188,2
trace_189,2
trace_190,2
trace_191,0
trace_192,4
trace_193,2
trace_194,2
trace_195,2
trace_196,3
trace_197,2
trace_198,0
trace_199,2
trace_200,2
trace_201,0
trace_202,0
trace_203,2
trace_204,0
trace_205,2
trace_206,2
trace_207,4
trace_208,2
trace_209,2
trace_210,0
trace_211,2
trace_212,2
trace_213,0
trace_214,0
trace_215,0
trace_216,2
trace_217,3
trace_218,2
trace_219,0
trace_220,0
trace_221,3
trace_222,4
trace_223,2
trace_224,0
trace_225,0
trace_226,2
trace_227,2
trace_228,2
trace_229,2
trace_230,2
trace_231,2
trace_232,3
trace_233,4
