10009138,1
10051383,1
10053042,1
10083315,1
10093171,1
10128431,1
10153084,1
10154600,3
10186016,1
10186644,1
10292508,3
10294414,3
10295206,2
10297111,2
10333518,1
10339356,1
10342607,1
10361639,3
10368001,1
10432793,1
10434329,3
10443842,1
10457489,2
10492879,1
10497848,1
10499998,3
10501095,3
10542627,2
10547191,2
10548783,2
10549639,1
10563369,3
10564529,3
10593326,1
10621018,1
10658101,0
10658878,1
10667547,3
10678601,1
10680228,0
10721050,2
10729965,1
10785146,2
10786320,2
10788794,1
10845919,1
10853127,2
10880883,1
10882557,3
10883461,1
10885734,1
10896735,3
10906419,1
10909487,1
10914682,0
10917408,3
10922143,1
10948750,1
10949790,1
10958968,1
10963040,1
10965702,3
10984450,1
10996067,1
10997930,1
11031897,2
11032730,2
11044389,3
11080766,1
11090471,1
11092833,2
11156570,1
11175470,1
11179969,1
11203549,1
11206781,1
11210950,3
11214970,1
11215986,2
11217514,1
11246177,1
11247144,3
11248492,3
11276025,0
11288632,1
11315741,1
11318823,1
11319620,1
11332348,1
11483837,1
11510141,3
11514392,1
11553586,1
11556826,3
11563660,0
11579112,0
11585113,3
11587185,0
11588105,1
11590099,3
11593238,0
11662273,1
11672705,1
11717156,1
11722708,1
11740586,1
11741491,3
11742935,1
11746282,3
11773351,0
11776149,0
11778258,1
11782352,3
11798638,1
11800377,1
11903517,1
11907102,1
11908759,1
11942572,1
11984428,2
12001876,1
12004820,1
12009101,1
12026796,0
12034946,1
12088688,0
12093942,1
12095288,3
12095533,0
12097890,2
12112495,1
12114492,1
12122647,1
12181116,1
12189089,0
12228074,3
12237927,0
12336689,0
12341499,1
12349956,3
12460352,1
12462194,3
12467162,3
12491915,2
12515664,3
12517999,1
12536197,1
12539803,1
12543359,3
12550928,1
12566305,3
12589627,1
12592359,3
12593329,1
12594261,1
12594996,1
12615754,1
12621803,1
12626041,3
12626231,3
12638851,1
12645853,1
12662262,1
12663845,1
12687734,3
12689191,1
12744703,1
12747066,1
12748452,1
12751727,1
12761395,3
12784487,1
12789816,0
12790913,0
12791802,1
12812467,1
12814085,1
12814326,0
12904946,0
12907069,0
12936380,3
12993808,0
12998180,0
12999831,1
13055065,0
13060554,0
13063833,0
13090033,0
13094767,0
13097569,0
13109180,0
13113275,0
13155051,0
13160265,0
13166580,0
2742737,0
2760925,0
2771451,4
2782209,3
2783345,4
2794023,3
2797217,3
2799076,0
2802160,3
2814003,2
2817543,4
2824783,0
2825088,4
2830183,3
2831567,3
2832460,4
2833073,3
2838476,3
2839858,3
2840219,3
2840553,3
2846764,3
2847199,4
2847603,3
2848063,3
2851738,4
2852274,0
2854000,3
2857143,3
2866083,3
2868276,2
2868714,3
2871542,4
2872584,0
2873491,0
2874224,3
2875758,3
2876753,0
2879904,0
2883285,4
2884070,4
2887729,4
2887943,4
2890437,1
2891205,3
2891719,3
2899336,3
2900428,0
2901823,0
2902319,3
2902671,3
2904023,3
2911919,0
2917203,3
2917783,3
2928203,0
2929114,4
2931527,2
2937163,4
2937457,3
2938665,3
2941603,0
2946363,0
2952306,4
2953434,3
2955625,3
2956643,3
2958289,3
2959106,2
2959723,3
2961386,3
2966696,3
2966701,2
2967618,2
2967994,0
2968803,3
2970345,2
2976090,4
2976919,3
2984277,3
2985791,3
2992191,4
2997110,0
2998479,3
2998842,4
3004257,0
3006624,3
3006903,2
3008423,0
3019065,2
3019503,3
3020566,0
3022008,3
3024669,0
3026543,4
3027880,3
3030743,3
3074788,3
3076709,0
3076883,3
3084709,3
3085645,0
3086223,4
3087387,3
3087612,3
3088519,4
3095793,3
3097714,4
3100699,4
3101255,3
3103213,3
3107031,3
3113605,4
3115575,4
3116141,3
3119614,3
3123689,3
3124011,3
3130787,3
3132548,3
3135870,4
3142055,3
3143683,1
3148308,3
3149735,3
3151204,1
3153211,3
3166820,3
3167203,3
3168727,3
3169120,3
3169326,3
3172017,0
3174008,3
3178187,0
3178568,3
3179947,3
3184036,4
3188265,3
3197502,3
3200492,4
3207862,3
3218827,3
3219826,3
3225456,3
3232189,3
3234466,3
3237542,3
3238727,1
3248466,3
3256221,4
3257628,3
3257848,3
3258671,3
3262171,3
3264192,3
3265011,1
3280093,4
3282104,3
3286102,3
3288710,0
3289530,3
3290567,3
3292122,1
3292457,3
3298841,3
3301142,3
3303053,3
3305073,0
3306586,3
3307452,1
3309306,3
3311607,1
3319822,3
3320493,3
3322058,3
3326569,1
3327777,4
3330161,1
3332479,1
3334456,4
3334996,1
3356696,0
3359665,4
3371671,0
3372409,1
3376725,3
3378302,4
3382109,0
3383684,3
3387527,1
3388444,1
3388781,3
3396308,3
3396537,0
3399381,4
3399416,4
3401947,3
3407887,1
3410972,1
3415302,2
3415876,1
3423564,1
3429163,3
3429524,0
3429856,3
3430762,0
3438592,3
3438908,1
3439233,4
3443689,0
3445877,4
3449448,4
3451503,4
3452185,1
3452584,1
3453014,3
3456494,1
3457452,1
3457575,4
3458528,3
3459618,1
3460499,3
3462821,3
3464965,4
3465207,3
3467305,0
3469330,1
3479896,4
3483673,1
3486557,4
3487733,2
3488197,3
3493361,1
3494154,1
3499242,3
3500950,4
3506166,0
3508609,1
3508962,0
3519182,4
3529170,1
3531457,4
3533366,3
3537750,3
3538577,3
3542272,0
3559653,0
3564895,3
3566460,1
3582795,1
3582804,3
3588647,3
3594775,3
3596349,3
3597184,4
3598533,3
3601105,0
3604677,4
3606917,1
3606967,4
3608589,1
3611865,1
3613048,1
3619782,3
3620200,1
