trace_0,2
trace_1,0
trace_2,0
trace_3,4
trace_4,3
trace_5,3
trace_6,3
trace_7,3
trace_8,2
trace_9,2
trace_10,0
trace_11,4
trace_12,0
trace_13,0
trace_14,3
trace_15,4
trace_16,2
trace_17,2
trace_18,2
trace_19,2
trace_20,3
trace_21,3
trace_22,2
trace_23,0
trace_24,3
trace_25,3
trace_26,2
trace_27,2
trace_28,3
trace_29,2
trace_30,0
trace_31,3
trace_32,1
trace_33,2
trace_34,2
trace_35,2
trace_36,2
trace_37,2
trace_38,0
trace_39,3
trace_40,4
trace_41,0
trace_42,2
trace_43,0
trace_44,2
trace_45,2
trace_46,4
trace_47,0
trace_48,4
trace_49,2
trace_50,0
trace_51,3
trace_52,4
trace_53,3
trace_54,0
trace_55,3
trace_56,3
trace_57,4
trace_58,4
trace_59,2
trace_60,0
trace_61,4
trace_62,2
trace_63,2
trace_64,0
trace_65,2
trace_66,2
trace_67,2
trace_68,3
trace_69,0
trace_70,0
trace_71,4
trace_72,0
trace_73,0
trace_74,2
trace_75,0
trace_76,2
trace_77,0
trace_78,4
trace_79,3
trace_80,3
trace_81,0
trace_82,0
trace_83,3
trace_84,2
trace_85,3
trace_86,3
trace_87,0
trace_88,4
trace_89,2
trace_90,2
trace_91,0
trace_92,2
trace_93,2
trace_94,2
trace_95,0
trace_96,4
trace_97,3
trace_98,2
trace_99,2
trace_100,2
trace_101,2
trace_102,2
trace_103,2
trace_104,2
trace_105,2
trace_106,2
trace_107,0
trace_108,3
trace_109,2
trace_110,2
trace_111,0
trace_112,0
trace_113,0
trace_114,3
trace_115,0
trace_116,2
trace_117,4
trace_118,2
trace_119,0
trace_120,2
trace_121,2
trace_122,3
trace_123,2
trace_124,2
trace_125,0
trace_126,2
trace_127,2
trace_128,2
trace_129,2
trace_130,4
trace_131,2
trace_132,0
trace_133,2
trace_134,2
trace_135,0
trace_136,4
trace_137,0
trace_138,4
trace_139,4
trace_140,2
trace_141,0
trace_142,2
trace_143,1
trace_144,0
trace_145,3
trace_146,0
trace_147,2
trace_148,3
trace_149,3
trace_150,3
trace_151,0
trace_152,4
trace_153,2
trace_154,2
trace_155,2
trace_156,0
trace_157,2
trace_158,4
trace_159,2
trace_160,4
trace_161,4
trace_162,2
trace_163,3
trace_164,2
trace_165,2
trace_166,0
trace_167,3
trace_168,4
trace_169,4
trace_170,4
trace_171,4
trace_172,2
trace_173,2
trace_174,4
trace_175,2
trace_176,0
trace_177,2
trace_178,0
trace_179,0
trace_180,0
trace_181,0
trace_182,0
trace_183,0
trace_184,2
trace_185,2
trace_186,2
trace_187,2
trace_188,2
trace_189,2
trace_190,2
trace_191,0
trace_192,4
trace_193,4
trace_194,0
trace_195,2
trace_196,0
trace_197,0
trace_198,0
trace_199,2
trace_200,3
trace_201,4
trace_202,0
trace_203,0
trace_204,2
trace_205,2
trace_206,2
trace_207,2
trace_208,4
trace_209,2
trace_210,0
trace_211,2
trace_212,0
trace_213,0
trace_214,3
trace_215,0
trace_216,2
trace_217,0
trace_218,2
trace_219,0
trace_220,2
trace_221,2
trace_222,2
trace_223,2
trace_224,3
trace_225,4
trace_226,0
trace_227,4
trace_228,2
trace_229,2
trace_230,4
trace_231,2
trace_232,3
trace_233,2
